web-scraper-order,web-scraper-start-url,marque,prix,adresse,image-src
"1708086883-1062","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=61","Golf 2","1 000 000 FCFA","Golf","media/annonces/pics/thumbs/113f2d72267ca05a616b782e22c6cc17.jpeg"
"1708086883-1063","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=61","Ford Escape 2015 venant","6 400 000 FCFA","Fass","media/annonces/pics/thumbs/a00b8526bedc334378c143af6916d2ec.jpeg"
"1708086883-1064","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=61","Randger 2013","9 900 000 FCFA","Dakar","media/annonces/pics/thumbs/ea72b955af6623e02100f564275c8e51.jpeg"
"1708086883-1065","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=61","véhicule Citroën c5","3 700 000 FCFA","Dakar","media/annonces/pics/thumbs/41e58e2084eb43a1685fce7a66813504.jpeg"
"1708086883-1066","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=61","Chevrolet Tahoe","12 900 000 FCFA","Dakar","media/annonces/pics/thumbs/a0dcc890427a710490854e04e8054891.jpeg"
"1708086883-1067","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=61","Ford fiesta 2007","1 950 000 FCFA","Mbour","media/annonces/pics/thumbs/a2762c56bc5f22a873284fe16ad36022.jpeg"
"1708086883-1068","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=61","Peugeot 307 type 2","2 500 000 FCFA","Nord Foire","media/annonces/pics/thumbs/58661a751964ef4789f865c7989c66ff.jpeg"
"1708086883-1069","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=61","Mercedes Sprinter 13 Places","16 000 000 FCFA","Mbour","media/annonces/pics/thumbs/333838e377198d61fe932345c9037921.jpg"
"1708086883-1070","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=61","Toyota Previa 2011","6 000 000 FCFA","Keur Massar","media/annonces/pics/thumbs/85dd23296c100cd8c1a7f470208d3ff8.jpeg"
"1708086883-1071","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=61","Toyota colrolla","2 000 000 FCFA","Mbour","media/annonces/pics/thumbs/b42c14d07d49e2884932cf2e84db441b.jpg"
"1708086883-1072","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=61","Peugeot 206","2 200 000 FCFA","Grand Yoff","media/annonces/pics/thumbs/56743012dd372a3d3b026af2e47b148d.jpeg"
"1708086883-1073","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=61","Clio diesel","1 850 000 FCFA","Bene Tally","media/annonces/pics/thumbs/53c4330f5c37b2e3f3d00593c1528405.jpeg"
"1708086883-1074","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=61","Golf 2012","1 900 000 FCFA","HLM","media/annonces/pics/thumbs/c4f9ca470d4e7228c6d45780f51ff66d.jpeg"
"1708086883-1075","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=61","Mercedes 190","2 000 000 FCFA","Yoff","media/annonces/pics/thumbs/c148ce2fc061f101552ee54f62df3e87.jpeg"
"1708086883-1076","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=61","Wanter Golf Tiguan 2011","7 800 000 FCFA","Biscuiterie","media/annonces/pics/thumbs/166aace16f9100460ccaa4550f1772bf.jpeg"
"1708086890-1077","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=60","Ford escape 2012","6 990 000 FCFA","Point E","media/annonces/pics/thumbs/6a427454d0499b8d51083241b154215f.jpeg"
"1708086890-1078","https://dakarvente.com/index.php?page=annonces_categorie&id=2&sort=&nb=60","Chevrolet Cruze 2013","3 700 000 FCFA","Colobane","media/annonces/pics/thumbs/8239247e6ae03b65090fbd2a19932669.jpeg"
